ElementID,Volume,Area,Length,Height,Thickness/Width,Total_Surface_Area,Total_Edge_Length,Base_offset,Top_offset,Number_of_Faces,Bounding_Box_Width,Bounding_Box_Height,Bounding_Box_Depth,Centroid_X,Centroid_Y,Centroid_Z,Orientation_Angle,Curvature,source,is_rare_class,SECClasS_Code_Ss_1,SECClasS_Code_Ss_1_encode,Category_Curtain Panels,Category_Doors,Category_Floors,Category_Roofs,Category_Stairs,Category_Structural Columns,Category_Structural Foundations,Category_Structural Framing,Category_Walls,Category_Windows,load_bearing_status_binary
,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
3T1bvAb4vB_9gcAHt9YQ9u,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,4.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
1oD_bDnMTDEODMdfevj00Y,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
0umxAR5ez0YwJ0D$PcOf4i,5.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
36l_kQY_XBNPx22nl4N1pI,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
36l_kQY_XBNPx22nl4N1EZ,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,4.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
2UuHz61T55KBNXCL85Sho5,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
0DWdYaWKzCjvsNLEELPqmn,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
3q2SqLc9r5Mx5PGdmh7CaK,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
3q2SqLc9r5Mx5PGdmh7Chz,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
3eCDnX8PP8Qw8a36Eesa0F,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
2E5Qh2dFz0HRA5Ir1mBC9b,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
2E5Qh2dFz0HRA5Ir1mBCqO,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
2E5Qh2dFz0HRA5Ir1mBCdA,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
1qNiF40PHCauC7tTrblAdu,2.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
1qNiF40PHCauC7tTrblAXM,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
2DMJ1pYhj4PPZewtGLd7ep,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
2DMJ1pYhj4PPZewtGLd4Vs,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
2DMJ1pYhj4PPZewtGLd4Th,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
2DMJ1pYhj4PPZewtGLd46l,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
2DMJ1pYhj4PPZewtGLd4Bw,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
2DMJ1pYhj4PPZewtGLd4DH,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
3PAw5286DAzQ0qpVTFCjQU,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
3PAw5286DAzQ0qpVTFCjnl,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
1y2fa9_bv9r8Xcfim0H9Ez,2.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
1y2fa9_bv9r8Xcfim0H97P,3.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
1tLDE73B1EYwVzkUUsaFuh,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
1iErqyovv8N93q05d5WYIj,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
3crBK$4FXFD93eAF7FRwa8,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
2DP$7DMsjC2BqVqVl8AJNw,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DATASET_ALEX,0,Ss_25_25_45_33,9,0,0,0,0,0,0,0,0,1,0,0
